season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,B Sai Sudharsan,Sai Sudharsan,45,39,58,3,1,115.38,False,False,"{'wickets': 5, 'runs': 134}",16.3,c Tilak Varma b Bumrah,"full ball on middle, and he flicks it well to the leg side. In fact, too well! Straight to the fielder from deep backward square leg running in. A second diving catch from Tilak tonight",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Azmatullah Omarzai,Azmatullah Omarzai,17,11,17,1,1,154.54,False,False,"{'wickets': 3, 'runs': 104}",11.6,c Tilak Varma b Coetzee,<B>holes out at deep midwicket!</b> And Coetzee celebrates in his trademark fashion with a big roar. Cross-seamed good length ball on off and Omarzai attempts to slog a shot over cow corner. But the leg-side is the bigger side over here at the Narendra Modi Stadium and Tilak composes himself in the deep to close out the catch,
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,DA Miller,David Miller,12,11,21,1,0,109.09,False,False,"{'wickets': 4, 'runs': 133}",16.1,c Pandya b Bumrah,"<B>easy for Hardik at mid off running back!</b> Bumrah starts off with the slower ball, fullish on off. Miller wants to loft it over mid off but then cannot change his momentum. Meets the ball too early and the ball pops off the bat's face and lobs towards mid off",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,V Shankar,Vijay Shankar,6,5,23,0,0,120.00,False,True,{},,not out,,
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,R Tewatia,Rahul Tewatia,22,15,15,2,1,146.66,False,False,"{'wickets': 6, 'runs': 161}",19.1,c Naman Dhir b Coetzee,"<B>a stunning catch at deep square leg diving forward!</b> Naman Dhir the fielder there. Coetzee bowls a shin-high full toss around leg and Tewatia tried to dropkick a shot over the leg side. But Dhir covers a lot of ground running in and commits to the forward drive! ""I can see the fingers underneath,"" says the TV umpire, so Tewatia must go",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,GT,1,Rashid Khan,Rashid Khan,4,3,4,0,0,133.33,False,True,{},,not out,,
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,Ishan Kishan,Ishan Kishan,0,4,2,0,0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.4,c &dagger;Saha b Azmatullah Omarzai,<strong>Has he nicked it? He has!</strong> Pulls his length back and pitches it around middle and off. The ball is going away from Kishan who pokes at it and gets a feather through to Saha. Omarzai has a wicket in his first over in the IPL!,
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,RG Sharma,Rohit Sharma,43,29,57,7,1,148.27,False,False,"{'wickets': 3, 'runs': 107}",12.1,lbw b Sai Kishore,"Rohit misses the sweep and the umpire raises his finger! Full outside off and angling in. Rohit can't connect. Big appeal and given immediately. Rohit reviews it. Was impact outside off? Impact in front of off and that's shown to be crashing into middle stump. No fifty for Rohit Sharma, but a very good knock nonetheless. Sai Kishore also gets his reward for a good spell",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,Naman Dhir,Naman Dhir,20,10,13,3,1,200.00,False,False,"{'wickets': 2, 'runs': 30}",2.6,lbw b Azmatullah Omarzai,"Big appeal for lbw, but the umpire doesn't give it. <strong>Gill chooses to review!</strong> It's on a length outside off and seams in sharply. Stays low to beat the bat as Dhir looks to swing across the line. Hit on the thigh on his back foot. And that's <strong>crashing into middle and leg</strong> according to ball tracking! Entertaining cameo comes to an end. And Omarzai ends his second over well after conceding 21 runs off it!",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,D Brevis,Dewald Brevis,46,38,58,2,3,121.05,False,False,"{'wickets': 4, 'runs': 129}",15.5,c &amp; b Sharma,<strong>This time Mohit holds on!</strong> The pressure tells. Brevis falls for 46. 108kph delivery dug in short outside off. Brevis flat-bats it straight to Mohit who holds on at waist height. Brevis throws his head up in disgust. Is there a twist still in the waiting?,
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,NT Tilak Varma,Tilak Varma,25,19,33,1,1,131.57,False,False,"{'wickets': 6, 'runs': 148}",18.2,c sub (A Manohar) b Johnson,"What a comeback from Spencer Johnson! Tilak flicks it straight to deep backward square! Spencer Johnson is pumped. Sub fielder Abhinav Manohar is pumped. This was full and angling into Tilak who moved across as he looked to flick it, but he can't get the elevation or the placement. Hit straight to the fielder. First IPL wicket for Spencer Johnson!",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,TH David,Tim David,11,10,12,1,0,110.00,False,False,"{'wickets': 5, 'runs': 142}",17.6,c Miller b Sharma,"<strong>Brilliant catch by David Miller!</strong> Mohit goes for another slower bouncer, this time cramping David for room. He swivels as he looks to pull and gets it off the top edge. Miller has to run in from deep midwicket and dives forward to grab that. What a big wicket that is!",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,HH Pandya,Hardik Pandya,11,4,9,1,1,275.00,True,False,"{'wickets': 8, 'runs': 160}",19.3,c Tewatia b Yadav,"<strong>And there ends Hardik's cameo!</strong> Short ball, cramping Hardik who goes for a pull and he only manages to top edge it down Tewatia's throat at long-on. He takes a rather simple catch and Hardik has to go.",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,G Coetzee,Gerald Coetzee,1,3,3,0,0,33.33,False,False,"{'wickets': 7, 'runs': 150}",18.6,c &amp; b Johnson,"<strong>Top edge and it's taken!</strong> Bouncer on middle at 137kph, Coetzee miscues the pull and it goes high in the air. Spencer claims it, gets under it and holds on to it comfortably. What a brilliant 19th over from him after an expensive start to his debut! Sensational stuff!",
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,SZ Mulani,Shams Mulani,1,1,6,0,0,100.00,False,True,{},,not out,,
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,PP Chawla,Piyush Chawla,0,1,1,0,0,0.00,False,False,"{'wickets': 9, 'runs': 160}",19.4,c Rashid Khan b Yadav,<strong>Straight to Rashid Khan at deep midwicket!</strong> Short ball angled across him does the trick. Piyush connected with the pull but couldn't get any elevation on it. Rashid catches it just above head height running back and Umesh Yadav is on a hat-trick!,
2024.0,1422123,GT v MI,GT,MI,"Narendra Modi Stadium, Motera, Ahmedabad",Ahmedabad,India,MI,2,JJ Bumrah,Jasprit Bumrah,1,1,1,0,0,100.00,False,True,{},,not out,,
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,PBKS,1,S Dhawan,Shikhar Dhawan,45,37,54,5,1,121.62,True,False,"{'wickets': 4, 'runs': 98}",12.1,c Kohli b Maxwell,<strong>Two wickets in two balls!</strong> Dhawan holes out to long-off and RCB players are absolutely pumped! This is tossed up outside off and spinning away from Dhawan as he looks to go inside out. Miscues it to Kohli down the ground who takes a simple catch. That's the set batter gone,
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,PBKS,1,JM Bairstow,Jonny Bairstow,8,6,11,2,0,133.33,False,False,"{'wickets': 1, 'runs': 17}",2.3,c Kohli b Mohammed Siraj,<strong>Skied and gone!</strong> Great comeback for Siraj. Bairstow swipes at a length ball. The bat turns in his hand as he hits it and it goes up. Kohli settles under it coming in from cover and takes it with no fuss,
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,PBKS,1,Prabhsimran Singh,Prabhsimran Singh,25,17,26,2,2,147.05,False,False,"{'wickets': 2, 'runs': 72}",8.5,c &dagger;Anuj Rawat b Maxwell,<strong>Goes for another big shot and perishes!</strong> The ball bounces quite sharply from a length as Prabhsimran looks to slog. Gets a top edge high in the air and to Rawat's left and the keeper makes no mistake,
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,PBKS,1,LS Livingstone,Liam Livingstone,17,13,13,1,1,130.76,False,False,"{'wickets': 3, 'runs': 98}",11.6,c &dagger;Anuj Rawat b Joseph,<strong>Joseph gets the big wicket of Livingstone!</strong> Joseph bowls it short and wide and Livingstone looks to cut it away. Gets a thick edge through to the keeper. That's a big breakthrough delivered by one of their marquee signings!,
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,PBKS,1,SM Curran,Sam Curran,23,17,27,3,0,135.29,False,False,"{'wickets': 5, 'runs': 150}",17.5,c &dagger;Anuj Rawat b Yash Dayal,"<strong>What a brilliant catch!</strong> Take a bow, Anuj Rawat! Dayal directs a bouncer at Curran, who looks to pull but was cramped for room. Ends up gloving it. Rawat sticks his right arm up as he jumps in the air and plucks it out of the air. And that will be all for Sam Curran today. A few boundaries this over, but overall a fantastic spell from Yash Dayal. And he has another delivery to go!",
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,PBKS,1,JM Sharma,Jitesh Sharma,27,20,32,1,2,135.00,False,False,"{'wickets': 6, 'runs': 154}",18.4,c &dagger;Anuj Rawat b Mohammed Siraj,"<strong>Short ball does the trick again!</strong> Second bouncer of the over, outside off. Jitesh looks to slap it on the off side but it goes high in the air. Anuj Rawat has been excellent with the gloves today and again, he makes no mistake. <b>But wait! They are checking if it hit the Spider-Cam!</b> But no reprieve for Jitesh after a check by the umpire. Seems to not have had any contact with the camera or the wires",
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,PBKS,1,Shashank Singh,Shashank Singh,21,8,14,1,2,262.50,False,True,{},,not out,,
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,PBKS,1,Harpreet Brar,Harpreet Brar,2,2,7,0,0,100.00,False,True,{},,not out,,
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,V Kohli,Virat Kohli,77,49,76,11,2,157.14,False,False,"{'wickets': 5, 'runs': 130}",15.6,c Harpreet Brar b Patel,"<strong>Slashed, taken at wide third! That is field placement at its best!</strong> Harpreet was somewhere between deep third and deep-backward point and got a low catch in front. Kohli made room and tried to lift the 135ks full ball, couldn't get the placement right or the power to clear the man. He leans on his bat in disappointment. PBKS ahead now?",
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,F du Plessis,Faf du Plessis,3,7,13,0,0,42.85,True,False,"{'wickets': 1, 'runs': 26}",2.4,c Curran b Rabada,"<strong>Skied to mid-on, Rabada gets his former skipper</strong>. Full ball at 137ks at the stumps, Faf tried getting under it and launching it down the ground, got it off the bottom edge. The open stance doesn't help as he can't transfer the weight forward. He knew he was gone right away. Easy enough catch for Curran, who is pumped",
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,C Green,Cameron Green,3,5,9,0,0,60.00,False,False,"{'wickets': 2, 'runs': 43}",4.4,c &dagger;Sharma b Rabada,"Appeal for caught behind, there's a small chat about whether the was catch. Looked like the umpire raised his finger but it is actually sent upstairs. Jitesh dove to the right and took it low, ball went straight in the gloves. Was a wide 137ks length ball that was around the offside tramline. Green tried heaving it square on the offside but even his reach wasn't enough",
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,RM Patidar,Rajat Patidar,18,18,23,1,1,100.00,False,False,"{'wickets': 3, 'runs': 86}",10.3, b Harpreet Brar,"<strong>Darted into middle, beats Patidar's attempted hoick over midwicket!</strong> Length ball, coming in with the angle, was an arm ball. Pace in the late 90ks. Patidar couldn't shift gears after being promoted.",
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,GJ Maxwell,Glenn Maxwell,3,5,8,0,0,60.00,False,False,"{'wickets': 4, 'runs': 103}",12.1, b Harpreet Brar,"<strong>Maxwell makes room and chops it on!</strong> This is why fingerspinners bowl stump to stump in T20s. Maxwell made room to open up the offside but underedged onto ground and back on to middle. 90ks. Like after the last wicket, Harpreet has a thigh-five and spreads his arms wide",
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,Anuj Rawat,Anuj Rawat,11,14,20,1,0,78.57,False,False,"{'wickets': 6, 'runs': 130}",16.2,lbw b Curran,"<strong>Slower one hits pad, that looked dead</strong>. Given too, Rawat reviews. Offcutter at 108ks, was the turn taking it too far? Impact seems to have been on middle and leg. Rawat was on the front foot and got hit under the knee roll after being beaten on the flick. Dhawan has a word with Curran while Hawk-Eye loads. That might not have been a cutter, almost looks like a back of handed. Chetan, our scorer, says it might be a googly. What does it say now? Clipping leg stump, decision stands.",
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,KD Karthik,Dinesh Karthik,28,10,22,3,2,280.00,False,True,{},,not out,,
2024.0,1422124,RCB v PBKS,RCB,PBKS,"M.Chinnaswamy Stadium, Bengaluru",Bengaluru,India,RCB,2,MK Lomror,Mahipal Lomror,17,8,18,2,1,212.50,False,True,{},,not out,,
2024.0,1422125,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RD Gaikwad,Ruturaj Gaikwad,46,36,62,5,1,127.77,True,False,"{'wickets': 3, 'runs': 127}",12.3,c &dagger;Saha b Johnson,"<strong>Huge appeal for caught behind  and the umpire has given it. </strong>Gaikwad is walking off as well. Back of a length ball angling across the batter, who looks for a pull, gets an inside edge with the ball going to the keeper. That's a rather important wicket",
2024.0,1422125,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,R Ravindra,Rachin Ravindra,46,20,29,6,3,230.00,False,False,"{'wickets': 1, 'runs': 62}",5.2,st &dagger;Saha b Rashid Khan,"Oh, is Rachin stumped there? His reaction and Saha's reaction seems to suggest so. Oh, yeah, he is gone. Was a quicker length ball on leg stump, he gets a thick inside edge through his leg. Don't think Rachin knew how far or where exactly the ball went and ventured out of his crease. Saha was quick to whip off the bails to finds Rachin short",
2024.0,1422125,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,AM Rahane,Ajinkya Rahane,12,12,19,0,0,100.00,False,False,"{'wickets': 2, 'runs': 104}",10.1,st &dagger;Saha b Sai Kishore,"<b>Sai Kishore gets his man. The Chennai boy strikes at home.</b> Was pushed quicker on middle, and that turned just a little bit as well. Rahane jumps down looking to go across the line. Misses, and Saha does the rest.",
2024.0,1422125,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,S Dube,Shivam Dube,51,23,44,2,5,221.73,False,False,"{'wickets': 4, 'runs': 184}",18.2,c Shankar b Rashid Khan,"<strong>Mistimed and Rashid gets his man!</strong> Googly right across Dube and away from his arc outside off. Was at the tramline. Dube looks to go after him, gets it right of the bottom of blade as the ball balloons straight up for extra cover to take a simple catch",
2024.0,1422125,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,DJ Mitchell,Daryl Mitchell,24,20,41,2,0,120.00,False,True,{},,not out,,
2024.0,1422125,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,Sameer Rizvi,Sameer Rizvi,14,6,5,0,2,233.33,False,False,"{'wickets': 5, 'runs': 199}",19.3,c Miller b Sharma,"<strong>Straight down long-on's throat!</strong> On-pace full ball on off stump. He gets under it, and looks to go over long-on. Gets it off the bottom of the bat with Miller making no mistake.",
2024.0,1422125,CSK v GT,CSK,GT,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,CSK,1,RA Jadeja,Ravindra Jadeja,7,3,5,1,0,233.33,False,False,"{'wickets': 6, 'runs': 206}",19.6,run out (Shankar/&dagger;Saha),"Pace off and there is a run out. Slower back of a length ball, Jadeja pulls to deep midwicket. Mitchell hares back for a second, but Jadeja isn't going anywhere. Saha casually whips off the bails and Jadeja is deemed out after the TV umpire has a look",
