season,match_id,match_name,home_team,away_team,bowling_team,venue,city,country,innings_id,name,fullName,overs,maidens,conceded,wickets,economyRate,dots,foursConceded,sixesConceded,wides,noballs,captain,href
2024.0,1426274,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Harshit Rana,Harshit Rana,4,0,33,2,8.25,9,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2024.0,1426274,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,MA Starc,Mitchell Starc,3,0,55,1,18.33,6,2,7,1,0,False,https://www.espncricinfo.com/ci/content/player/311592.html
2024.0,1426274,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,CV Varun,Varun Chakravarthy,4,0,36,1,9.00,11,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2024.0,1426274,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4,0,34,2,8.50,11,2,3,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2024.0,1426274,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Suyash Sharma,Suyash Sharma,2,0,33,0,16.50,2,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1350792.html
2024.0,1426274,KKR v RCB,KKR,RCB,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AD Russell,Andre Russell,3,0,25,3,8.33,10,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2024.0,1426275,PBKS v GT,PBKS,GT,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,Azmatullah Omarzai,Azmatullah Omarzai,2,0,13,0,6.50,7,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/819429.html
2024.0,1426275,PBKS v GT,PBKS,GT,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,S Sandeep Warrier,Sandeep Warrier,1,0,21,0,21.00,2,3,1,0,1,False,https://www.espncricinfo.com/ci/content/player/592735.html
2024.0,1426275,PBKS v GT,PBKS,GT,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,MM Sharma,Mohit Sharma,4,0,32,2,8.00,10,4,1,1,0,False,https://www.espncricinfo.com/ci/content/player/537119.html
2024.0,1426275,PBKS v GT,PBKS,GT,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,Rashid Khan,Rashid Khan,4,0,15,1,3.75,11,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2024.0,1426275,PBKS v GT,PBKS,GT,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,Noor Ahmad,Noor Ahmad,4,0,20,2,5.00,10,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2024.0,1426275,PBKS v GT,PBKS,GT,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,R Sai Kishore,Sai Kishore,4,0,33,4,8.25,11,2,2,1,0,False,https://www.espncricinfo.com/ci/content/player/1048739.html
2024.0,1426275,PBKS v GT,PBKS,GT,GT,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,1,M Shahrukh Khan,M Shahrukh Khan,1,0,7,0,7.00,1,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/719719.html
2024.0,1426275,PBKS v GT,PBKS,GT,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,K Rabada,Kagiso Rabada,4,0,40,0,10.00,8,6,1,0,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2024.0,1426275,PBKS v GT,PBKS,GT,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,Arshdeep Singh,Arshdeep Singh,2.1,0,17,1,7.84,3,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2024.0,1426275,PBKS v GT,PBKS,GT,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,HV Patel,Harshal Patel,3,0,15,3,5.00,8,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/390481.html
2024.0,1426275,PBKS v GT,PBKS,GT,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,SM Curran,Sam Curran,2,0,18,1,9.00,4,3,0,0,0,True,https://www.espncricinfo.com/ci/content/player/662973.html
2024.0,1426275,PBKS v GT,PBKS,GT,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,Harpreet Brar,Harpreet Brar,4,0,35,0,8.75,7,3,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2024.0,1426275,PBKS v GT,PBKS,GT,PBKS,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",Mohali,India,2,LS Livingstone,Liam Livingstone,4,0,19,2,4.75,9,1,0,1,0,False,https://www.espncricinfo.com/ci/content/player/403902.html
2024.0,1426276,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,TA Boult,Trent Boult,4,0,32,2,8.00,10,3,1,3,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2024.0,1426276,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,Sandeep Sharma,Sandeep Sharma,4,0,18,5,4.50,13,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/438362.html
2024.0,1426276,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,Avesh Khan,Avesh Khan,4,0,49,1,12.25,7,4,3,3,0,False,https://www.espncricinfo.com/ci/content/player/694211.html
2024.0,1426276,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,R Ashwin,Ravichandran Ashwin,4,0,31,0,7.75,4,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2024.0,1426276,RR v MI,RR,MI,RR,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,1,YS Chahal,Yuzvendra Chahal,4,0,48,1,12.00,6,4,3,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2024.0,1426276,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,HH Pandya,Hardik Pandya,2,0,21,0,10.50,3,2,1,0,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2024.0,1426276,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,JJ Bumrah,Jasprit Bumrah,4,0,37,0,9.25,10,5,1,1,1,False,https://www.espncricinfo.com/ci/content/player/625383.html
2024.0,1426276,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,N Thushara,Nuwan Thushara,3,0,28,0,9.33,2,4,0,0,0,False,https://www.espncricinfo.com/ci/content/player/955235.html
2024.0,1426276,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,G Coetzee,Gerald Coetzee,2,0,25,0,12.50,7,2,2,3,0,False,https://www.espncricinfo.com/ci/content/player/596010.html
2024.0,1426276,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,Mohammad Nabi,Mohammad Nabi,3,0,30,0,10.00,6,1,3,0,0,False,https://www.espncricinfo.com/ci/content/player/25913.html
2024.0,1426276,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,PP Chawla,Piyush Chawla,4,0,33,1,8.25,8,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2024.0,1426276,RR v MI,RR,MI,MI,"Sawai Mansingh Stadium, Jaipur",Jaipur,India,2,NT Tilak Varma,Tilak Varma,0.4,0,8,0,12.00,0,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1170265.html
2024.0,1426277,CSK v LSG,CSK,LSG,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,MJ Henry,Matt Henry,4,0,28,1,7.00,9,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/506612.html
2024.0,1426277,CSK v LSG,CSK,LSG,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Mohsin Khan,Mohsin Khan,4,0,50,1,12.50,6,5,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1132005.html
2024.0,1426277,CSK v LSG,CSK,LSG,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Ravi Bishnoi,Ravi Bishnoi,2,0,19,0,9.50,2,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
2024.0,1426277,CSK v LSG,CSK,LSG,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,Yash Thakur,Yash Thakur,4,0,47,1,11.75,9,3,4,1,0,False,https://www.espncricinfo.com/ci/content/player/1070196.html
2024.0,1426277,CSK v LSG,CSK,LSG,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,MP Stoinis,Marcus Stoinis,4,0,49,0,12.25,5,3,3,1,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2024.0,1426277,CSK v LSG,CSK,LSG,LSG,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,1,KH Pandya,Krunal Pandya,2,0,15,0,7.50,3,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2024.0,1426277,CSK v LSG,CSK,LSG,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,DL Chahar,Deepak Chahar,2,0,11,1,5.50,7,2,0,0,0,False,https://www.espncricinfo.com/ci/content/player/447261.html
2024.0,1426277,CSK v LSG,CSK,LSG,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,TU Deshpande,Tushar Deshpande,3,0,34,0,11.33,6,2,2,0,1,False,https://www.espncricinfo.com/ci/content/player/822553.html
2024.0,1426277,CSK v LSG,CSK,LSG,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,Mustafizur Rahman,Mustafizur Rahman,3.3,0,51,1,14.57,8,5,4,0,1,False,https://www.espncricinfo.com/ci/content/player/330902.html
2024.0,1426277,CSK v LSG,CSK,LSG,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,SN Thakur,Shardul Thakur,3,0,42,0,14.00,0,4,2,1,0,False,https://www.espncricinfo.com/ci/content/player/475281.html
2024.0,1426277,CSK v LSG,CSK,LSG,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,MM Ali,Moeen Ali,2,0,21,0,10.50,1,1,1,0,0,False,https://www.espncricinfo.com/ci/content/player/8917.html
2024.0,1426277,CSK v LSG,CSK,LSG,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,RA Jadeja,Ravindra Jadeja,2,0,16,0,8.00,3,0,1,0,1,False,https://www.espncricinfo.com/ci/content/player/234675.html
2024.0,1426277,CSK v LSG,CSK,LSG,CSK,"MA Chidambaram Stadium, Chepauk, Chennai",Chennai,India,2,M Pathirana,Matheesha Pathirana,4,0,35,2,8.75,8,5,0,2,0,False,https://www.espncricinfo.com/ci/content/player/1194795.html
2024.0,1426278,DC v GT,DC,GT,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Azmatullah Omarzai,Azmatullah Omarzai,4,0,33,0,8.25,11,5,1,0,0,False,https://www.espncricinfo.com/ci/content/player/819429.html
2024.0,1426278,DC v GT,DC,GT,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,1,S Sandeep Warrier,Sandeep Warrier,3,0,15,3,5.00,12,1,1,1,0,False,https://www.espncricinfo.com/ci/content/player/592735.html
2024.0,1426278,DC v GT,DC,GT,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Rashid Khan,Rashid Khan,4,0,35,0,8.75,8,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/793463.html
2024.0,1426278,DC v GT,DC,GT,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Noor Ahmad,Noor Ahmad,3,0,36,1,12.00,4,2,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1182529.html
2024.0,1426278,DC v GT,DC,GT,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,1,MM Sharma,Mohit Sharma,4,0,73,0,18.25,2,4,7,1,0,False,https://www.espncricinfo.com/ci/content/player/537119.html
2024.0,1426278,DC v GT,DC,GT,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,1,M Shahrukh Khan,M Shahrukh Khan,1,0,8,0,8.00,3,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/719719.html
2024.0,1426278,DC v GT,DC,GT,GT,"Arun Jaitley Stadium, Delhi",Delhi,India,1,R Sai Kishore,Sai Kishore,1,0,22,0,22.00,0,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1048739.html
2024.0,1426278,DC v GT,DC,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,KK Ahmed,Khaleel Ahmed,2,0,26,0,13.00,2,3,1,1,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2024.0,1426278,DC v GT,DC,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,A Nortje,Anrich Nortje,3,0,48,1,16.00,6,5,4,0,0,False,https://www.espncricinfo.com/ci/content/player/481979.html
2024.0,1426278,DC v GT,DC,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Rasikh Salam,Rasikh Salam,4,0,44,3,11.00,8,4,3,1,0,False,https://www.espncricinfo.com/ci/content/player/1161489.html
2024.0,1426278,DC v GT,DC,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Mukesh Kumar,Mukesh Kumar,4,0,41,1,10.25,7,6,1,0,1,False,https://www.espncricinfo.com/ci/content/player/926851.html
2024.0,1426278,DC v GT,DC,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,AR Patel,Axar Patel,3,0,28,1,9.33,4,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2024.0,1426278,DC v GT,DC,GT,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Kuldeep Yadav,Kuldeep Yadav,4,0,29,2,7.25,5,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2024.0,1426279,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Abhishek Sharma,Abhishek Sharma,1,0,10,0,10.00,0,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1070183.html
2024.0,1426279,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,B Kumar,Bhuvneshwar Kumar,1,0,14,0,14.00,1,3,0,0,0,False,https://www.espncricinfo.com/ci/content/player/326016.html
2024.0,1426279,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,PJ Cummins,Pat Cummins,4,0,55,1,13.75,1,8,1,1,0,True,https://www.espncricinfo.com/ci/content/player/489889.html
2024.0,1426279,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,T Natarajan,T Natarajan,4,0,39,2,9.75,7,3,2,1,0,False,https://www.espncricinfo.com/ci/content/player/802575.html
2024.0,1426279,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,Shahbaz Ahmed,Shahbaz Ahmed,3,0,14,0,4.66,7,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/1159711.html
2024.0,1426279,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,M Markande,Mayank Markande,3,0,42,1,14.00,2,0,5,1,0,False,https://www.espncricinfo.com/ci/content/player/1081442.html
2024.0,1426279,SRH v RCB,SRH,RCB,SRH,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,1,JD Unadkat,Jaydev Unadkat,4,0,30,3,7.50,5,2,0,2,0,False,https://www.espncricinfo.com/ci/content/player/390484.html
2024.0,1426279,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,WG Jacks,Will Jacks,2,0,23,1,11.50,3,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/897549.html
2024.0,1426279,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Mohammed Siraj,Mohammed Siraj,4,0,20,0,5.00,11,1,0,2,0,False,https://www.espncricinfo.com/ci/content/player/940973.html
2024.0,1426279,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Yash Dayal,Yash Dayal,3,0,18,1,6.00,8,1,0,3,0,False,https://www.espncricinfo.com/ci/content/player/1159720.html
2024.0,1426279,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,Swapnil Singh,Swapnil Singh,3,0,40,2,13.33,3,1,4,0,1,False,https://www.espncricinfo.com/ci/content/player/232292.html
2024.0,1426279,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,KV Sharma,Karn Sharma,4,0,29,2,7.25,10,2,1,2,0,False,https://www.espncricinfo.com/ci/content/player/30288.html
2024.0,1426279,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,LH Ferguson,Lockie Ferguson,2,0,28,0,14.00,2,2,2,0,0,False,https://www.espncricinfo.com/ci/content/player/493773.html
2024.0,1426279,SRH v RCB,SRH,RCB,RCB,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",Hyderabad,India,2,C Green,Cameron Green,2,0,12,2,6.00,7,2,0,1,0,False,https://www.espncricinfo.com/ci/content/player/1076713.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,1,SM Curran,Sam Curran,4,0,60,1,15.00,6,5,5,0,0,True,https://www.espncricinfo.com/ci/content/player/662973.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,1,Arshdeep Singh,Arshdeep Singh,4,0,45,2,11.25,10,3,3,5,0,False,https://www.espncricinfo.com/ci/content/player/1125976.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,1,HV Patel,Harshal Patel,3,0,48,1,16.00,6,3,5,1,1,False,https://www.espncricinfo.com/ci/content/player/390481.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,1,K Rabada,Kagiso Rabada,3,0,52,0,17.33,2,7,2,4,0,False,https://www.espncricinfo.com/ci/content/player/550215.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,1,RD Chahar,Rahul Chahar,4,0,33,1,8.25,9,4,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1064812.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,PBKS,"Eden Gardens, Kolkata",Kolkata,India,1,Harpreet Brar,Harpreet Brar,2,0,21,0,10.50,3,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1168641.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,PVD Chameera,Dushmantha Chameera,3,0,48,0,16.00,6,3,5,1,0,False,https://www.espncricinfo.com/ci/content/player/552152.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Harshit Rana,Harshit Rana,4,0,61,0,15.25,5,3,6,1,0,False,https://www.espncricinfo.com/ci/content/player/1312645.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AS Roy,Anukul Roy,2,0,36,0,18.00,2,5,2,0,0,False,https://www.espncricinfo.com/ci/content/player/1079839.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,SP Narine,Sunil Narine,4,0,24,1,6.00,12,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/230558.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,CV Varun,Varun Chakravarthy,3,0,46,0,15.33,2,1,5,0,0,False,https://www.espncricinfo.com/ci/content/player/1108375.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,AD Russell,Andre Russell,2,0,36,0,18.00,2,1,4,2,0,False,https://www.espncricinfo.com/ci/content/player/276298.html
2024.0,1426280,KKR v PBKS,KKR,PBKS,KKR,"Eden Gardens, Kolkata",Kolkata,India,2,Ramandeep Singh,Ramandeep Singh,0.4,0,9,0,13.50,0,0,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1079470.html
2024.0,1426281,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,1,L Wood,Luke Wood,4,0,68,1,17.00,5,9,4,0,0,False,https://www.espncricinfo.com/ci/content/player/573170.html
2024.0,1426281,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,1,JJ Bumrah,Jasprit Bumrah,4,0,35,1,8.75,10,2,2,2,1,False,https://www.espncricinfo.com/ci/content/player/625383.html
2024.0,1426281,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,1,N Thushara,Nuwan Thushara,4,0,56,0,14.00,3,6,3,2,0,False,https://www.espncricinfo.com/ci/content/player/955235.html
2024.0,1426281,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,1,PP Chawla,Piyush Chawla,4,0,36,1,9.00,7,2,2,2,0,False,https://www.espncricinfo.com/ci/content/player/32966.html
2024.0,1426281,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,1,HH Pandya,Hardik Pandya,2,0,41,0,20.50,4,3,4,0,0,True,https://www.espncricinfo.com/ci/content/player/625371.html
2024.0,1426281,DC v MI,DC,MI,MI,"Arun Jaitley Stadium, Delhi",Delhi,India,1,Mohammad Nabi,Mohammad Nabi,2,0,20,1,10.00,2,0,2,0,0,False,https://www.espncricinfo.com/ci/content/player/25913.html
2024.0,1426281,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,LB Williams,Lizaad Williams,3,0,34,0,11.33,6,4,0,3,1,False,https://www.espncricinfo.com/ci/content/player/379887.html
2024.0,1426281,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,KK Ahmed,Khaleel Ahmed,4,0,45,2,11.25,7,4,3,0,0,False,https://www.espncricinfo.com/ci/content/player/942645.html
2024.0,1426281,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Mukesh Kumar,Mukesh Kumar,4,0,59,3,14.75,6,5,5,0,0,False,https://www.espncricinfo.com/ci/content/player/926851.html
2024.0,1426281,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Kuldeep Yadav,Kuldeep Yadav,3,0,47,0,15.66,2,5,3,1,0,False,https://www.espncricinfo.com/ci/content/player/559235.html
2024.0,1426281,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,AR Patel,Axar Patel,2,0,24,0,12.00,1,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/554691.html
2024.0,1426281,DC v MI,DC,MI,DC,"Arun Jaitley Stadium, Delhi",Delhi,India,2,Rasikh Salam,Rasikh Salam,4,0,34,3,8.50,8,1,2,3,0,False,https://www.espncricinfo.com/ci/content/player/1161489.html
2024.0,1426282,LSG v RR,LSG,RR,RR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,TA Boult,Trent Boult,4,0,41,1,10.25,9,6,0,2,0,False,https://www.espncricinfo.com/ci/content/player/277912.html
2024.0,1426282,LSG v RR,LSG,RR,RR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Sandeep Sharma,Sandeep Sharma,4,0,31,2,7.75,7,3,0,1,0,False,https://www.espncricinfo.com/ci/content/player/438362.html
2024.0,1426282,LSG v RR,LSG,RR,RR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,Avesh Khan,Avesh Khan,4,0,42,1,10.50,7,2,2,1,1,False,https://www.espncricinfo.com/ci/content/player/694211.html
2024.0,1426282,LSG v RR,LSG,RR,RR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,R Ashwin,Ravichandran Ashwin,4,0,39,1,9.75,6,4,0,2,0,False,https://www.espncricinfo.com/ci/content/player/26421.html
2024.0,1426282,LSG v RR,LSG,RR,RR,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,1,YS Chahal,Yuzvendra Chahal,4,0,41,0,10.25,3,5,0,1,0,False,https://www.espncricinfo.com/ci/content/player/430246.html
2024.0,1426282,LSG v RR,LSG,RR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,MJ Henry,Matt Henry,3,0,32,0,10.66,7,3,2,0,0,False,https://www.espncricinfo.com/ci/content/player/506612.html
2024.0,1426282,LSG v RR,LSG,RR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Mohsin Khan,Mohsin Khan,4,0,52,0,13.00,5,5,3,0,0,False,https://www.espncricinfo.com/ci/content/player/1132005.html
2024.0,1426282,LSG v RR,LSG,RR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Yash Thakur,Yash Thakur,4,0,50,1,12.50,4,7,1,2,0,False,https://www.espncricinfo.com/ci/content/player/1070196.html
2024.0,1426282,LSG v RR,LSG,RR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,MP Stoinis,Marcus Stoinis,1,0,3,1,3.00,3,0,0,0,0,False,https://www.espncricinfo.com/ci/content/player/325012.html
2024.0,1426282,LSG v RR,LSG,RR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,KH Pandya,Krunal Pandya,4,0,24,0,6.00,5,1,0,0,0,False,https://www.espncricinfo.com/ci/content/player/471342.html
2024.0,1426282,LSG v RR,LSG,RR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,A Mishra,Amit Mishra,2,0,20,1,10.00,5,1,2,0,0,False,https://www.espncricinfo.com/ci/content/player/31107.html
2024.0,1426282,LSG v RR,LSG,RR,LSG,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",Lucknow,India,2,Ravi Bishnoi,Ravi Bishnoi,1,0,16,0,16.00,1,2,1,0,0,False,https://www.espncricinfo.com/ci/content/player/1175441.html
